date,pool,pit,new_pit (y/n),pit_year,color,new_color (y/n),first_year,pool_salinity,pool_salinity_2,pool_temp,pool_temp2,sex,status,notes
4/14/2019,5,,,,none,,,0.14,,,,,alive,radio transmitter
4/14/2019,6,,,,none,,,0.12,,,,,alive,radio transmitter
4/14/2019,6,,,,none,,,0.12,,,,,alive,
4/14/2019,6,,,,none,,,0.12,,,,,alive,
4/14/2019,7,,,,none,,,1.02,,,,,alive,
4/14/2019,7,,,,none,,,1.02,,,,,alive,
4/14/2019,7,,,,none,,,1.02,,,,,alive,
4/14/2019,7,,,,none,,,1.02,,,,,alive,
4/14/2019,7,,,,none,,,1.02,,,,,alive,
4/14/2019,12,,,,none,,,0.2,,,,,alive,
4/14/2019,12,,,,none,,,0.2,,,,,alive,
4/15/2019,1,,,,yellow,n,2017,0.15,,,,,alive,
4/15/2019,1,,,,none,,,0.15,,,,,alive,
4/15/2019,2,,,,pink,n,2018,0.44,,,,,alive,
4/15/2019,2,,,,orange,y,2019,0.44,,,,,alive,
4/15/2019,2,,,,orange,y,2019,0.44,,,,,alive,
4/15/2019,2,,,,orange,y,2019,0.44,,,,,alive,used for behavioral trials
4/15/2019,2,,,,orange,y,2019,0.44,,,,,alive,used for behavioral trials
4/15/2019,4,,,,orange,y,2019,3.56,,,,,alive,
4/15/2019,4,,,,orange,y,2019,3.56,,,,,alive,used for behavioral trials
4/15/2019,5,,,,none,,,0.16,,,,,alive,
4/15/2019,5,,,,none,,,0.16,,,,,alive,
4/15/2019,5,,,,none,,,0.16,,,,,alive,
4/15/2019,5,,,,none,,,0.16,,,,,alive,
4/15/2019,5,,,,none,,,0.16,,,,,alive,
4/15/2019,5,,,,none,,,0.16,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,6,,,,none,,,0.17,,,,,alive,
4/15/2019,7,,,,yellow,n,2017,0.22,,,,,alive,
4/15/2019,7,,,,yellow,n,2017,0.22,,,,,alive,
4/15/2019,7,,,,yellow,n,2017,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,orange,y,2019,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,7,,,,none,,,0.22,,,,,alive,
4/15/2019,8,,,,yellow,n,2017,0.16,,,,,alive,
4/15/2019,9,,,,none,,,0.14,,,,,alive,
4/15/2019,9,,,,none,,,0.14,,,,,alive,
4/15/2019,10,,,,none,,,0.19,,,,,alive,
4/15/2019,11,,,,none,,,4.63,,,,,alive,
4/15/2019,11,,,,none,,,4.63,,,,,alive,
4/15/2019,11,,,,none,,,4.63,,,,,alive,
4/15/2019,11,,,,none,,,4.63,,,,,alive,
4/15/2019,11,,,,none,,,4.63,,,,,alive,
4/15/2019,11,,,,none,,,4.63,,,,,alive,
4/15/2019,12,,,,none,,,0.24,,,,,alive,
4/15/2019,12,,,,none,,,0.24,,,,,alive,
4/15/2019,12,,,,none,,,0.24,,,,,alive,
4/15/2019,12,,,,none,,,0.24,,,,,alive,
4/15/2019,12,,,,none,,,0.24,,,,,alive,
4/15/2019,12,,,,none,,,0.24,,,,,alive,
4/15/2019,13,,,,none,,,0.23,,,,,alive,
4/15/2019,13,,,,none,,,0.23,,,,,alive,
4/15/2019,13,,,,none,,,0.23,,,,,alive,
4/15/2019,13,,,,none,,,0.23,,,,,alive,
4/15/2019,13,,,,none,,,0.23,,,,,alive,
4/15/2019,13,,,,none,,,0.23,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/15/2019,15,,,,none,,,0.34,,,,,alive,
4/17/2019,0,,,,orange,y,2019,,,,,,alive,not in a pool
4/17/2019,2,,,,orange,y,2019,0.39,,10.6,,,alive,
4/17/2019,2,,,,orange,y,2019,0.39,,10.6,,,alive,
4/17/2019,7,,,,orange,y,2019,0.15,,9.7,,,alive,
4/17/2019,9,,,,orange,y,2019,3.44,,11.5,,,alive,
4/20/2019,0,,,,orange,y,2019,,,,,,alive,
4/20/2019,0,,,,orange,y,2019,,,,,,alive,
4/20/2019,0,,,,orange,n,2019,,,,,,alive,
4/20/2019,1,,,,yellow,n,2017,0.17,,,,,alive,
4/20/2019,1,,,,orange,y,2019,0.17,,,,,alive,
4/20/2019,1,,,,orange,n,2019,0.17,,,,,alive,
4/20/2019,2,,,,yellow,n,2017,0.14,,,,,alive,
4/20/2019,2,,,,orange,y,2019,0.14,,,,,alive,
4/20/2019,4,,,,orange,y,2019,3.44,,,,,alive,
4/20/2019,5,,,,orange,y,2019,0.22,,,,,alive,
4/20/2019,5,,,,orange,y,2019,0.22,,,,,alive,
4/20/2019,5,,,,not scanned,,,0.22,,,,,alive,uncaptured
4/20/2019,6,,,,orange,y,2019,0.25,,,,,alive,
4/20/2019,6,,,,orange,y,2019,0.25,,,,,alive,
4/20/2019,7,,,,yellow,n,2017,0.18,,,,,alive,
4/20/2019,7,,,,yellow,n,2017,0.18,,,,,alive,
4/20/2019,7,,,,yellow,n,2017,0.18,,,,,alive,
4/20/2019,7,,,,pink,n,2018,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,y,2019,0.18,,,,,alive,
4/20/2019,7,,,,orange,n,2019,0.18,,,,,alive,
4/20/2019,8,,,,yellow,n,2017,0.13,,,,,alive,
4/20/2019,9,,,,orange,n,2019,0.13,,,,,alive,
4/20/2019,11,,,,yellow,n,2017,0.21,,,,,alive,
4/20/2019,11,,,,orange,y,2019,0.21,,,,,alive,
4/20/2019,11,,,,orange,y,2019,0.21,,,,,alive,
4/20/2019,11,,,,orange,y,2019,0.21,,,,,alive,
4/20/2019,11,,,,orange,y,2019,0.21,,,,,alive,
4/20/2019,11,,,,orange,y,2019,0.21,,,,,alive,
4/20/2019,11,,,,orange,y,2019,0.21,,,,,alive,
4/20/2019,11,,,,orange,y,2019,0.21,,,,,alive,
4/20/2019,12,,,,orange,y,2019,0.19,,,,,alive,
4/20/2019,12,,,,orange,y,2019,0.19,,,,,alive,
4/20/2019,12,,,,orange,y,2019,0.19,,,,,alive,
4/20/2019,12,,,,orange,y,2019,0.19,,,,,alive,
4/20/2019,13,,,,yellow,n,2017,0.2,,,,,alive,
4/20/2019,13,,,,orange,y,2019,0.2,,,,,alive,
4/20/2019,15,,,,yellow,n,2017,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/20/2019,15,,,,orange,y,2019,0.35,,,,,alive,
4/22/2019,0,,,,orange,y,2019,,,,,,alive,
4/22/2019,0,,,,orange,y,2019,,,,,,alive,
4/22/2019,0,,,,orange,y,2019,,,,,,alive,
4/22/2019,0,,,,orange,y,2019,,,,,,alive,
4/22/2019,1,,,,yellow,n,2017,0.13,,,,,alive,
4/22/2019,1,,,,orange,y,2019,0.13,,,,,alive,
4/22/2019,1,,,,orange,y,2019,0.13,,,,,alive,
4/22/2019,1,,,,orange,y,2019,0.13,,,,,alive,
4/22/2019,2,,,,yellow,n,2017,0.12,,,,,alive,
4/22/2019,2,,,,orange,y,2019,0.12,,,,,alive,
4/22/2019,2,,,,orange,y,2019,0.12,,,,,alive,
4/22/2019,2,,,,orange,n,2019,0.12,,,,,alive,
4/22/2019,2,,,,orange,n,2019,0.12,,,,,alive,
4/22/2019,4,,,,orange,y,2019,2.75,,,,,alive,
4/22/2019,4,,,,orange,n,2019,2.75,,,,,alive,
4/22/2019,5,,,,yellow,n,2017,0.11,,,,,alive,
4/22/2019,5,,,,orange,y,2019,0.11,,,,,alive,
4/22/2019,5,,,,orange,y,2019,0.11,,,,,alive,
4/22/2019,5,,,,orange,n,2019,0.11,,,,,alive,
4/22/2019,5,,,,orange,n,2019,0.11,,,,,alive,
4/22/2019,6,,,,orange,y,2019,0.17,,,,,alive,
4/22/2019,6,,,,orange,y,2019,0.17,,,,,alive,
4/22/2019,6,,,,orange,n,2019,0.17,,,,,alive,
4/22/2019,6,,,,orange,n,2019,0.17,,,,,alive,
4/22/2019,7,,,,orange,y,2019,0.14,,,,,alive,
4/22/2019,7,,,,orange,y,2019,0.14,,,,,alive,
4/22/2019,7,,,,orange,y,2019,0.14,,,,,alive,
4/22/2019,7,,,,orange,y,2019,0.14,,,,,alive,
4/22/2019,7,,,,orange,y,2019,0.14,,,,,alive,
4/22/2019,7,,,,orange,n,2019,0.14,,,,,alive,
4/22/2019,8,,,,yellow,n,2017,0.11,,,,,alive,
4/22/2019,9,,,,orange,y,2019,0.17,,,,,alive,
4/22/2019,9,,,,orange,y,2019,0.17,,,,,alive,
4/22/2019,10,,,,orange,y,2019,0.14,,,,,alive,
4/22/2019,11,,,,yellow,n,2017,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,y,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,n,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,n,2019,0.36,,,,,alive,
4/22/2019,11,,,,orange,n,2019,0.36,,,,,alive,
4/22/2019,12,,,,orange,y,2019,0.19,,,,,alive,
4/22/2019,12,,,,orange,n,2019,0.19,,,,,alive,
4/22/2019,12,,,,orange,n,2019,0.19,,,,,alive,
4/22/2019,13,,,,orange,y,2019,0.2,,,,,alive,
4/22/2019,13,,,,orange,y,2019,0.2,,,,,alive,
4/22/2019,15,,,,yellow,n,2017,0.4,,,,,alive,
4/22/2019,15,,,,yellow,n,2017,0.4,,,,,alive,
4/22/2019,15,,,,orange,y,2019,0.4,,,,,alive,
4/22/2019,15,,,,orange,y,2019,0.4,,,,,alive,
4/22/2019,15,,,,orange,y,2019,0.4,,,,,alive,
4/22/2019,15,,,,orange,y,2019,0.4,,,,,alive,
4/22/2019,15,,,,orange,y,2019,0.4,,,,,alive,
4/22/2019,15,,,,orange,y,2019,0.4,,,,,alive,
4/24/2019,2,,,,orange,n,2019,0.13,,,,,alive,
4/24/2019,5,,,,orange,y,2019,0.13,,,,,alive,
4/24/2019,6,,,,orange,n,2019,0.14,,,,,alive,
4/24/2019,7,,,,yellow,n,2017,0.15,,,,,alive,
4/24/2019,7,,,,orange,y,2019,0.15,,,,,alive,
4/24/2019,8,,,,orange,y,2019,0.14,,,,,alive,
4/24/2019,11,,,,orange,n,2019,0.23,,,,,alive,
4/24/2019,13,,,,yellow,n,2017,0.21,,,,,alive,
4/24/2019,13,,,,orange,y,2019,0.21,,,,,alive,
4/24/2019,13,,,,orange,n,2019,0.21,,,,,alive,
4/24/2019,15,,,,orange,n,2019,0.34,,,,,alive,
4/26/2019,12,,,,orange,n,2019,0.14,,,,,alive,
